Unnamed: 0,Country/Continent,Arrivals,gdp_per_capita,gdp,inflation,unemployment,Under 1 week,1 and under 2 weeks,2 weeks and under 1 month,1 and under 2 months,2 and under 3 months,3 and under 6 months,6 and under 12 months,Convention/conference,Business,Visiting friends/relatives,Holiday,Employment,Education,Other & not stated,FLTS IN,PAX IN,SEATS IN,FLTS OUT,PAX OUT,SEATS OUT,Exchange Rate/TWI,date,TWI,FX_neg,TWI_est
2761,Austria,1770,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.271112409055703,0.2309889914547278,0.1851137041786761,0.0841829932577421,0.0314892644463349,0.0838147720202648,0.113297865586551,0.0229693868481531,0.0752314080018284,0.2196884086493899,0.455591249031832,0.0401615094531279,0.1527864189849791,0.0335716190306893,,,,,,,66.7,2017-02-01,66.7,-4.200204952921578,66.7
2762,Austria,1650,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.3245882109188853,0.2750958251320833,0.1824691805656272,0.0768802444835802,0.030081321868849,0.0541023516005386,0.0567828654304361,0.0252644937389119,0.0807919920231019,0.2558305168149385,0.5243774523134299,0.0272069202180697,0.0533260816078111,0.0332025432837367,,,,,,,66.2,2017-03-01,66.2,-4.192680462942962,66.2
2763,Austria,1010,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.2936773235050427,0.3146481529099169,0.195808691180252,0.0621267963772463,0.0342990200279992,0.0466843804462729,0.0527556355532699,0.0242567963314809,0.0654419222582534,0.2713818374023228,0.5233782374537507,0.0317138326595334,0.0498421451122126,0.0339852287824459,,,,,,,64.5,2017-04-01,64.5,-4.166665223801727,64.5
2764,Austria,640,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.3448514047902744,0.3011967051753613,0.1563142171337788,0.0629435838988758,0.0332590788996529,0.0501649139166623,0.0512700961853943,0.0354349064912189,0.0992937194563884,0.2458857863199157,0.5137888756497263,0.0316876478612996,0.037351706988551,0.0365573572328998,,,,,,,63.8,2017-05-01,63.8,-4.155753190350744,63.8
2765,Austria,640,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.3079702970297029,0.289009900990099,0.1708910891089109,0.0858250825082508,0.0397524752475247,0.0533498349834983,0.0532013201320132,0.0291739546549618,0.083561598627108,0.2706016303092307,0.4963367545625557,0.0377875317646282,0.0475066829477575,0.0350318471337579,,,,,,,65.5,2017-06-01,65.5,-4.182050142641206,65.5
2766,Austria,1630,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.2347400857449089,0.2721463022508039,0.2072079314040728,0.0903804930332261,0.0315648445873526,0.0872990353697749,0.0766613076098606,0.0346864951768488,0.0738478027867095,0.2416130760986066,0.4460744908896034,0.0224812433011789,0.1438906752411575,0.0374062165058949,,,,,,,67.3,2017-07-01,67.3,-4.209160236650682,67.3
2767,Austria,1210,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.3087921468203158,0.3205719163465642,0.1803101436904254,0.0596955470194906,0.0275430359937402,0.0541755584009105,0.0489116517285531,0.040275999430929,0.0810072556551429,0.2591976099018352,0.5112533788590127,0.025053350405463,0.0499075259638639,0.033304879783753,,,,,,,66.3,2017-08-01,66.3,-4.194189897191817,66.3
2768,Austria,1230,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.2937098767292564,0.3032339732963621,0.1800084390729075,0.0710690497001115,0.0358811296301877,0.0586364869345067,0.0574610446366677,0.0427228065945326,0.0832454263238795,0.2987431809276952,0.4661382199584074,0.0299587088218451,0.0416829922541366,0.0375086651195033,,,,,,,66.2,2017-09-01,66.2,-4.192680462942962,66.2
2769,Austria,1850,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.3035367432826157,0.3032130139203626,0.1738561562533721,0.0712069709722671,0.0389014783640876,0.0561670443509226,0.053118592856372,0.0428002967559182,0.0906724219329601,0.2760909152222297,0.4805557429014635,0.0263708100087677,0.0492614824307007,0.0342483307479598,,,,,,,64.9,2017-10-01,64.9,-4.1728476237100445,64.9
2770,Austria,2050,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.3196926996872949,0.293711153148284,0.1804810253638574,0.0718320915209306,0.0367010256212279,0.0535459213218546,0.0440360833365504,0.0375760851381435,0.09217722528922,0.2961947779536475,0.4901877517404676,0.0221209898467359,0.0306785571812788,0.0310646128505063,,,,,,,63.6,2017-11-01,63.6,-4.152613470346076,63.6
2771,Austria,2930,47163.7425775142,414926138132.691,2.08126911385587,5.561,0.1946190372982877,0.2686146631726203,0.3126022107067562,0.1154217484680708,0.035554548499596,0.041820187969184,0.0313676038854846,0.0143836696090794,0.0371906525851198,0.4122202080706179,0.4807199716267339,0.0141964848675914,0.0234670554854981,0.0178219577553593,,,,,,,64.9,2017-12-01,64.9,-4.1728476237100445,64.9
2772,Austria,1910,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.2353041646502889,0.2457940732727945,0.2062825585698425,0.0987360869936519,0.0457029804435082,0.0732727945572034,0.0949073415127103,0.0189447314858305,0.0672673185590048,0.2835589336293892,0.4606373742118223,0.0360533469974522,0.0973568470045689,0.0361814481119319,,,,,,,65.6,2018-01-01,65.6,-4.183575695950043,65.6
2773,Austria,2040,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.2423294771141776,0.2919937892273711,0.2011612395302556,0.0737747938854506,0.0269862444507621,0.0726157412469656,0.0911387145450171,0.0218472876778235,0.0692377505385279,0.2488163318863241,0.491378084917936,0.0191901851224126,0.1217565306769597,0.0277738291800159,,,,,,,63.6,2018-02-01,63.6,-4.152613470346076,63.6
2774,Austria,1930,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.2908317667018203,0.2803544408271814,0.2061075702691549,0.0750836810491081,0.0317529460314549,0.0570062818102618,0.0588633133110183,0.0275574304186345,0.0749346600027511,0.3182401760740978,0.4684533908019624,0.0206107570269154,0.0565019028841304,0.033701682791508,,,,,,,62.3,2018-03-01,62.3,-4.131961425793407,62.3
2775,Austria,1310,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.2884168407425932,0.3065550619318015,0.1772338109388331,0.0684633263702962,0.0385713024802141,0.0605195798640736,0.060240077672188,0.0339374503515843,0.0858071729088822,0.3031274824207832,0.4555003089234752,0.0254052781782341,0.0572096854864809,0.0390126217305598,,,,,,,62.1,2018-04-01,62.1,-4.128745988939433,62.1
2776,Austria,690,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.3406405880808611,0.2981097400892623,0.1503839590443686,0.0640752165922814,0.0364268836965082,0.0559037805198214,0.0544598319768968,0.0529001558782508,0.1015013536795471,0.3033062597423906,0.4433341537451801,0.0255640331446386,0.0387398474033965,0.0346541964065961,,,,,,,62.8,2018-05-01,62.8,-4.139955073474153,62.8
2777,Austria,560,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.2919198948426506,0.3026985231578133,0.1789530658006649,0.0768267223382045,0.0396814350885332,0.0580375782881002,0.051882780484033,0.0334493157040129,0.0790226552230727,0.3185030542024279,0.4657233433851387,0.0236140106703781,0.0491610608520838,0.0305265599628856,,,,,,,62.6,2018-06-01,62.6,-4.136765278106052,62.6
2778,Austria,1760,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.2245338085644919,0.2770416860375019,0.2052146288547962,0.0860323363810114,0.0316261170515005,0.096750865230642,0.0788005578800557,0.0368299391763627,0.0735823960122422,0.2571509743404316,0.4272376254245386,0.0184149695881813,0.1534666890504539,0.0333174064077895,,,,,,,63.5,2018-07-01,63.5,-4.151039905898646,63.5
2779,Austria,1310,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.3022973628862643,0.3308256484926926,0.1760367793776627,0.0563689802081648,0.0295259666720595,0.0562341584425389,0.0487111039206169,0.0343126019603349,0.0789931374796079,0.2759029809494276,0.5072467676045894,0.0212886438095751,0.0519340443030294,0.0303218238934354,,,,,,,62.2,2018-08-01,62.2,-4.130354999745133,62.2
2780,Austria,1230,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.2787887568820631,0.3109823239640684,0.1831643002028397,0.0707765864966676,0.0392205157925239,0.0599681251811069,0.0570993914807302,0.0460446247464503,0.086627064618951,0.2955230368009273,0.4612141408287453,0.0276151840046363,0.0457548536656041,0.0372210953346856,,,,,,,62.2,2018-09-01,62.2,-4.130354999745133,62.2
2781,Austria,1810,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.3020492075071291,0.2983752238212083,0.1764705882352941,0.0704556005040122,0.0416075336560779,0.0585052059155116,0.0525366403607666,0.046885776433763,0.0856544113746087,0.2912356093161441,0.4657674147169611,0.0244840575096822,0.0478805241657382,0.0380922064831025,,,,,,,61.9,2018-10-01,61.9,-4.12552017969055,61.9
2782,Austria,1800,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.3114590605365513,0.3028448189887304,0.1779071506931285,0.0677794953625211,0.039194175725541,0.0549765632791463,0.0458387354143811,0.041388251720355,0.0827266380771915,0.2948663608257704,0.4872220005983844,0.0217288321531863,0.0328737408995711,0.039194175725541,,,,,,,63.3,2018-11-01,63.3,-4.147885329150131,63.3
2783,Austria,2700,51194.0749841299,452582294972.775,1.9983798142954,4.933,0.1913904092107875,0.2752554613428617,0.3118849785894563,0.1143880743744623,0.0364877255669304,0.0411573982172059,0.0294359526982956,0.0141695812458644,0.0367520559599206,0.4022591927403346,0.4814065601663673,0.0140466962850931,0.0243973910577559,0.0269685225446639,,,,,,,60.7,2018-12-01,60.7,-4.1059436980654525,60.7
2784,Austria,1920,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.2313815600508801,0.2531150411007618,0.2162406138443231,0.0935948463337573,0.0455459357433014,0.0705209743821208,0.0896010285448552,0.0184916705418934,0.0653363240966162,0.2699619771863117,0.4829307656536368,0.036354186612687,0.0892305167273025,0.037694559181552,,,,,,,61.6,2019-01-01,61.6,-4.120661870539474,61.6
2785,Austria,2350,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.2475168509032084,0.2836667565381504,0.1837799946077109,0.072073335130763,0.031372337557293,0.0808843354003774,0.1007063898624966,0.0242981784454773,0.0673619274613634,0.2503046709015023,0.476472935517617,0.0218931656654767,0.1307766142165374,0.0288925077920257,,,,,,,60.7,2019-02-01,60.7,-4.1059436980654525,60.7
2786,Austria,1680,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.3066778262689065,0.2913493154779698,0.177951814431757,0.0691935194595564,0.0338853350869851,0.0605129431458121,0.0604292461290129,0.0355708068295949,0.0825481849921086,0.2867784207757425,0.4786814290496915,0.0207566119852695,0.0624850542828447,0.0331794920847481,,,,,,,60.5,2019-03-01,60.5,-4.102643365036796,60.5
2787,Austria,960,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.2765680997187201,0.3138912289218556,0.2024358553336094,0.0673929494410097,0.0379085340605679,0.048731384839442,0.0530719476847951,0.0307980067678512,0.0686637063266559,0.3382640604252038,0.4615988691691534,0.0213744163799134,0.0469751702671445,0.0323257706640775,,,,,,,60.5,2019-04-01,60.5,-4.102643365036796,60.5
2788,Austria,950,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.3217962530675765,0.3141647213742742,0.1532441491590351,0.0629227270006584,0.037155084695038,0.0559944933261507,0.054722571377267,0.0454756311071872,0.0874496835111556,0.2955392281562841,0.471097011686893,0.0256483158004997,0.0420339084501773,0.0327562212878028,,,,,,,60.0,2019-05-01,60.0,-4.0943445622221,60.0
2789,Austria,890,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.2812944846594178,0.311612199775873,0.1712451161522852,0.0802313959475421,0.0422661053396735,0.0586061725777629,0.0547445255474452,0.0361334484273015,0.0807172171490012,0.3026062726212651,0.47164296639559,0.0240940135992609,0.0530643769024578,0.0317417049051231,,,,,,,60.1,2019-06-01,60.1,-4.096009841541162,60.1
2790,Austria,1960,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.2213492244236949,0.2862041043548672,0.2099116880487866,0.0870720412965915,0.0330600470659682,0.091082770313014,0.0713201244970773,0.0368303853842455,0.0708899516688175,0.2640628558414939,0.4396492826235482,0.018370910195096,0.1366684379665477,0.033528176320251,,,,,,,59.5,2019-07-01,59.5,-4.085976312551584,59.5
2791,Austria,1240,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.2921275706085832,0.3389972250731744,0.1743135540603895,0.0524448499132043,0.0284715094841677,0.0655085465212047,0.0481367443392759,0.0422326406487582,0.0692093258996452,0.2661175874303091,0.5081981753674607,0.0207298530157121,0.0613279270146984,0.0321844906234161,,,,,,,58.9,2019-08-01,58.9,-4.075841090657541,58.9
2792,Austria,1140,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.2827069183837918,0.3088954759986186,0.1728732588925981,0.071385403476459,0.0394986761828018,0.0657016231149994,0.0589386439507309,0.0468660066766432,0.083774605732704,0.3060320018418326,0.4487740301600092,0.0277426038908714,0.0501611603545527,0.0366495913433866,,,,,,,59.2,2019-09-01,59.2,-4.08092154188996,59.2
2793,Austria,1880,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.306990685115564,0.2979987855767864,0.1713241088846685,0.0708112088678733,0.0429182331434182,0.0598813999457385,0.0500755784659509,0.0455156197514276,0.0804759566936254,0.2903025761608227,0.4672101496085372,0.0253352626547117,0.0517170098963851,0.03944342523449,,,,,,,60.0,2019-10-01,60.0,-4.0943445622221,60.0
2794,Austria,1700,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.3114229685010418,0.2990317440862851,0.1745434489520774,0.0686726314499325,0.043547003309229,0.056465253094742,0.046316950606692,0.0491481799240102,0.0822037014339992,0.2974996935899007,0.4828778036524084,0.023091065081505,0.0332883931854393,0.0318911631327368,,,,,,,59.0,2019-11-01,59.0,-4.07753744390572,59.0
2795,Austria,2850,49885.9947355204,442983642371.842,1.53089564152644,4.56,0.2025015774041495,0.2758508703559366,0.298602605500501,0.1124410793155921,0.037737074564822,0.0424136139256949,0.0304531789333036,0.0164235608506847,0.0356864491704709,0.4115447426047582,0.4777493226441005,0.0137141372527187,0.0252013510002598,0.019680436477007,,,,,,,60.3,2019-12-01,60.3,-4.09933210373314,60.3
2796,Austria,1590,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.2298751614291864,0.2763276327632763,0.2100731812311665,0.0876870295725224,0.0427738426016514,0.0655761228296742,0.0876870295725224,0.0152495499491246,0.052597250123927,0.2750136972005531,0.4928644107594772,0.0388739596650056,0.0863314983432909,0.0390696339586214,,,,,,,58.1,2020-01-01,58.1,-4.062165663857866,58.1
2797,Austria,1990,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.2694299762186137,0.2184385987948819,0.2029879925883777,0.0923826614726951,0.038648400227601,0.084256138661531,0.0938562320362994,0.0280999693614041,0.077997111218103,0.3058169562743467,0.4166557243109963,0.0296464889628105,0.1058052844282984,0.0359784654440407,,,,,,,57.0,2020-02-01,57.0,-4.04305126783455,57.0
2798,Austria,1090,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.2387236735062822,0.2116062550845159,0.1879237096628401,0.0953026605200518,0.0492633101328753,0.102775015818494,0.1144053752749404,0.0209413040858141,0.0660479691454742,0.338706761480053,0.3749849343136073,0.0330842473183078,0.1225744244907798,0.0436603591659636,,,,,,,54.7,2020-03-01,54.7,-4.001863709427935,54.7
2799,Austria,0,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.3733333333333333,0.0177777777777777,0.0711111111111111,0.0933333333333333,0.1155555555555555,0.2444444444444444,0.0844444444444444,0.0,0.0666666666666666,0.36,0.0666666666666666,0.0711111111111111,0.0133333333333333,0.4222222222222222,,,,,,,57.8,2020-04-01,57.8,-4.056988775678332,57.8
2800,Austria,0,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.4550724637681159,0.0144927536231884,0.0608695652173913,0.1188405797101449,0.1130434782608695,0.1594202898550724,0.0782608695652174,0.002906976744186,0.0872093023255814,0.3662790697674418,0.0348837209302325,0.0813953488372093,0.0174418604651162,0.4098837209302325,,,,,,,58.8,2020-05-01,58.8,-4.074141854904581,58.8
2801,Austria,10,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.4155844155844156,0.0111317254174397,0.072356215213358,0.1131725417439703,0.1131725417439703,0.196660482374768,0.0779220779220779,0.0037037037037037,0.0981481481481481,0.3666666666666666,0.024074074074074,0.1055555555555555,0.0166666666666666,0.3851851851851852,,,,,,,60.0,2020-06-01,60.0,-4.0943445622221,60.0
2802,Austria,20,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.2492917847025495,0.0113314447592068,0.0963172804532577,0.1898016997167138,0.1388101983002833,0.2096317280453258,0.1048158640226629,0.0028328611898017,0.1189801699716713,0.405099150141643,0.0339943342776204,0.1274787535410765,0.0283286118980169,0.28328611898017,,,,,,,61.9,2020-07-01,61.9,-4.12552017969055,61.9
2803,Austria,10,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.2262295081967213,0.0131147540983606,0.1147540983606557,0.1442622950819672,0.140983606557377,0.2262295081967213,0.1344262295081967,0.0032894736842105,0.1348684210526315,0.3651315789473684,0.0164473684210526,0.1578947368421052,0.0230263157894736,0.2993421052631579,,,,,,,62.6,2020-08-01,62.6,-4.136765278106052,62.6
2804,Austria,10,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.1344086021505376,0.0161290322580645,0.0591397849462365,0.1424731182795699,0.1236559139784946,0.2634408602150537,0.260752688172043,0.0026881720430107,0.1424731182795699,0.3655913978494624,0.0188172043010752,0.2123655913978494,0.0268817204301075,0.2311827956989247,,,,,,,60.7,2020-09-01,60.7,-4.1059436980654525,60.7
2805,Austria,10,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.1087314662273476,0.0181219110378912,0.0955518945634266,0.1663920922570016,0.1630971993410214,0.2520593080724876,0.1960461285008237,0.0049342105263157,0.1496710526315789,0.3980263157894737,0.0230263157894736,0.1907894736842105,0.0230263157894736,0.2105263157894736,,,,,,,59.5,2020-10-01,59.5,-4.085976312551584,59.5
2806,Austria,10,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.0857519788918205,0.0224274406332453,0.079155672823219,0.183377308707124,0.2137203166226912,0.2664907651715039,0.1490765171503957,0.0026490066225165,0.1112582781456953,0.5231788079470199,0.03841059602649,0.1483443708609271,0.0119205298013245,0.1642384105960264,,,,,,,61.5,2020-11-01,61.5,-4.119037174812472,61.5
2807,Austria,10,48716.4098900349,434397601557.696,1.38191063351862,5.201,0.0509626274065685,0.0192525481313703,0.0973952434881087,0.2355605889014722,0.1857304643261608,0.246885617214043,0.1642129105322763,0.0045351473922902,0.0657596371882086,0.6065759637188208,0.0476190476190476,0.1258503401360544,0.0226757369614512,0.1269841269841269,,,,,,,63.4,2020-12-01,63.4,-4.14946386144318,63.4
2808,Austria,40,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.0675844806007509,0.0175219023779724,0.0700876095118898,0.2490613266583229,0.1501877346683354,0.2127659574468085,0.2327909887359199,0.0050062578222778,0.1664580725907384,0.3516896120150187,0.0287859824780976,0.1814768460575719,0.0563204005006257,0.2102628285356695,,,,,,,63.0,2021-01-01,63.0,-4.143134726391533,63.0
2809,Austria,10,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.0734824281150159,0.023961661341853,0.1006389776357827,0.1741214057507987,0.1437699680511182,0.2396166134185303,0.2444089456869009,0.0032,0.1456,0.392,0.0288,0.1824,0.0704,0.1776,,,,,,,64.5,2021-02-01,64.5,-4.166665223801727,64.5
2810,Austria,30,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.0601684717208182,0.0228640192539109,0.111913357400722,0.1949458483754512,0.1444043321299639,0.2190132370637786,0.246690734055355,0.0060168471720818,0.1323706377858002,0.434416365824308,0.0324909747292418,0.2166064981949458,0.02647412755716,0.151624548736462,,,,,,,63.9,2021-03-01,63.9,-4.157319361383489,63.9
2811,Austria,20,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.2493368700265252,0.242263483642794,0.1781609195402299,0.0990274093722369,0.0565870910698496,0.0822281167108753,0.0923961096374889,0.0048651039363113,0.0986289252543122,0.6421937195931003,0.0871295886775763,0.0902255639097744,0.0092879256965944,0.0676691729323308,,,,,,,64.4,2021-04-01,64.4,-4.165113633110308,64.4
2812,Austria,20,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.3003592152528322,0.2348715114672561,0.1837524177949709,0.0922906880353688,0.055263885051119,0.0646587455098093,0.0688035368886432,0.0154738878143133,0.1400939486045869,0.5946394031500415,0.1124620060790273,0.0732246476927328,0.0093948604586902,0.0547112462006079,,,,,,,63.5,2021-05-01,63.5,-4.151039905898646,63.5
2813,Austria,10,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.256389342033714,0.2392604676454595,0.1854268624252311,0.120989668297988,0.0655247417074497,0.0595432300163132,0.0728656878738444,0.0108754758020663,0.1060358890701468,0.5739532354540511,0.1538879825992387,0.0715062533985861,0.008700380641653,0.0750407830342577,,,,,,,62.7,2021-06-01,62.7,-4.138361447638875,62.7
2814,Austria,20,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.1382808328884143,0.2386545648691938,0.2194340630005339,0.1388147357180993,0.0768820074746396,0.1121195942338494,0.0758142018152696,0.0037373198077949,0.0774159103043246,0.587293112653497,0.1425520555258942,0.0811532301121196,0.0261612386545648,0.0816871329418045,,,,,,,61.6,2021-07-01,61.6,-4.120661870539474,61.6
2815,Austria,20,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.1596244131455399,0.0203442879499217,0.0766823161189358,0.1564945226917058,0.1267605633802817,0.2190923317683881,0.2410015649452269,0.0031347962382445,0.1112852664576802,0.2664576802507837,0.018808777429467,0.2821316614420062,0.0219435736677116,0.2962382445141066,,,,,,,61.2,2021-08-01,61.2,-4.11414718951828,61.2
2816,Austria,0,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.0654627539503386,0.0225733634311512,0.0880361173814898,0.1760722347629796,0.110609480812641,0.2234762979683973,0.3137697516930022,0.0022573363431151,0.1128668171557562,0.218961625282167,0.0090293453724604,0.3250564334085778,0.0135440180586907,0.3182844243792325,,,,,,,60.8,2021-09-01,60.8,-4.107589788972121,60.8
2817,Austria,10,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.0746606334841629,0.0316742081447963,0.1425339366515837,0.1289592760180995,0.0995475113122171,0.169683257918552,0.3529411764705882,0.0,0.1247165532879818,0.2040816326530612,0.0113378684807256,0.4240362811791383,0.0181405895691609,0.2176870748299319,,,,,,,63.1,2021-10-01,63.1,-4.144720769547168,63.1
2818,Austria,40,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.0580057526366251,0.0944391179290508,0.1586768935762224,0.1941514860977948,0.1577181208053691,0.1917545541706615,0.1452540747842761,0.0091083413231064,0.0647171620325982,0.6720997123681688,0.0599232981783317,0.0853307766059443,0.0115052732502396,0.0973154362416107,,,,,,,60.2,2021-11-01,60.2,-4.097672352314775,60.2
2819,Austria,170,53648.7190742245,480467037338.783,2.7666666666667,6.459,0.0259244098785646,0.0611270296084049,0.2554236594351207,0.2561058807477145,0.1230727247919225,0.142174921544549,0.1361713739937235,0.0061399918133442,0.0249693000409332,0.7286123618501842,0.0663119115841179,0.0358848410424341,0.0738163460226497,0.0642652476463364,,,,,,,61.1,2021-12-01,61.1,-4.11251186617755,61.1
2820,Austria,160,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.0376830673029455,0.0490373539575448,0.1594536778015468,0.1839723547803192,0.1219351653776534,0.1907191048214579,0.2571992759585321,0.0077340793154517,0.0419614941583017,0.591410235313477,0.0669738357742307,0.0799736712193516,0.1449728484449564,0.0669738357742307,,,,,,,59.3,2022-01-01,59.3,-4.08260930600368,59.3
2821,Austria,230,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.0426707937209816,0.079261552067212,0.1790846783108556,0.1587441963298695,0.0906478001326553,0.1815166924607561,0.2680742869776696,0.010170240990493,0.0535043112978111,0.5508512049524652,0.0700862259562237,0.0602476232588989,0.2032942737121379,0.0518461198319699,,,,,,,60.6,2022-02-01,60.6,-4.104294893075268,60.6
2822,Austria,430,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.0931571218795888,0.1533627019089574,0.2296035242290749,0.1628193832599118,0.0851688693098384,0.1305726872246696,0.1453157121879588,0.0155075187969924,0.0840578007518797,0.6147203947368421,0.1322250939849624,0.0498707706766917,0.0657307330827067,0.0378876879699248,,,,,,,63.6,2022-03-01,63.6,-4.152613470346076,63.6
2823,Austria,470,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.1074962837120407,0.2141856020386494,0.284009343809726,0.1261414313017625,0.0615417286047993,0.0993416861329369,0.1072839244000849,0.0139307708643023,0.0684646421745593,0.6219579528562328,0.1809301337863665,0.0400509662348694,0.0403907411339987,0.0342747929496708,,,,,,,63.1,2022-04-01,63.1,-4.144720769547168,63.1
2824,Austria,380,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.1782011404872991,0.238379125626404,0.1998876792811474,0.0964662173837912,0.0658804216346984,0.108691895628132,0.1124935199585277,0.0397425374746209,0.1143461920601321,0.4940170201736576,0.2187567497516091,0.0464382910708885,0.0505421400492461,0.0361570694198453,,,,,,,63.2,2022-05-01,63.2,-4.146304301152812,63.2
2825,Austria,410,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.1701779876498365,0.2442426443879404,0.2058844896476571,0.1194696694515074,0.0646204140937159,0.0991282237559026,0.0964765710134398,0.0281147838721394,0.0824918270977115,0.4853250998910279,0.2778423537958591,0.041808935706502,0.0504903741373047,0.0339266254994551,,,,,,,61.8,2022-06-01,61.8,-4.1239033644636445,61.8
2826,Austria,880,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.1701363301400147,0.2303181036600343,0.2244841562269712,0.1194423974453451,0.0482682387619749,0.1061164333087693,0.1012343404568902,0.0272054533730463,0.0738784659317714,0.4301286578438296,0.2874689102465686,0.0350047594190438,0.1128749961617588,0.0334387570239813,,,,,,,63.1,2022-07-01,63.1,-4.144720769547168,63.1
2827,Austria,650,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.2101366088853174,0.2479049477671909,0.2026173803237286,0.0899150499368614,0.0537251750660085,0.0997302261508437,0.0959706118700493,0.0490198892173463,0.0837757942771862,0.4260540137186809,0.2988835634130241,0.0435955572137875,0.060098154579112,0.0385730275808627,,,,,,,63.3,2022-08-01,63.3,-4.147885329150131,63.3
2828,Austria,730,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.1925238671507328,0.2499394917305365,0.2043297028371655,0.1077316122092241,0.0583299717628075,0.0858141723813365,0.1013311819281968,0.0457980368428129,0.0797364528707812,0.4317870108914885,0.3011429339787548,0.0470619873604948,0.0507193760925104,0.0437542019631571,,,,,,,61.5,2022-09-01,61.5,-4.119037174812472,61.5
2829,Austria,1290,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.2107977512428565,0.2751010546856851,0.2180225804952841,0.095595409561864,0.0472053152441574,0.076058170329415,0.0772197184407378,0.0433469615313138,0.0822337855417208,0.3897277457721613,0.3665907823824568,0.0414885708976026,0.0378414792789444,0.0387706745958,,,,,,,61.3,2022-10-01,61.3,-4.115779842942166,61.3
2830,Austria,1260,52176.6649141178,471773629830.381,8.5468699318845,4.992,0.2249074678859133,0.2480058587178117,0.1875779348019713,0.0874453219325851,0.0729964570591611,0.0967282227896205,0.0823387368129366,0.0436434891039724,0.0839419670249193,0.4175919878075332,0.3430912653642895,0.0411297824753082,0.0331136314153949,0.0374878768085822,,,,,,,62.1,2022-11-01,62.1,-4.128745988939433,62.1
